# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
0,15,19,15,95,2.000000,-1,1
7,24,19,15,95,7.000000,-1,1
0,24,19,15,95,2.000000,-1,1
0,24,19,15,95,1.000000,-1,1
0,24,19,15,95,3.000000,-1,1
0,24,19,15,95,5.000000,-1,1
1,24,19,15,95,2.000000,-1,1
1,24,19,15,95,6.000000,-1,1
2,24,19,15,95,6.000000,-1,1
3,24,19,15,95,8.000000,-1,1
4,24,19,15,95,4.000000,-1,1
